"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-12-24","10.74",",,W",,,"0.01",",,W,2400","0.1",",,W","1.2",",,W","18","H,,S","22",",,W","4",",,W","  310",",,W","  310",",,W","21.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-12-25","12.75",",,W",,,"0.00","T,,W,2400","0.0","T,,W","1.2",",,W","3","H,,S","4",",,W","-6",",,W","  280",",,W","  330",",,W","21.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-12-26","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","1.2",",,W","-4","H,,S","1",",,W","-9",",,W","  300",",,W","  300",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-12-27","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","1.2",",,W","-3","H,,S","5",",,W","-8",",,W","  110",",,W","  110",",,W","13.0",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-12-28","8.28",",,W",,,"0.09",",,W,2400","1.3",",,W","1.2",",,W","4","H,,S","11",",,W","3",",,W","  300",",,W","  300",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-12-29","9.62",",,W",,,"0.05",",,W,2400","0.6",",,W","2.0",",,W","3","H,,S","4",",,W","-6",",,W","  320",",,W","  320",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-12-30","11.63",",,W"," 0117",",,W","0.00",",,W,2400","0.0",",,W","3.1",",,W","-7","H,,S","-6",",,W","-14",",,W","  320",",,W","  330",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-12-31","9.84",",,W"," 1306",",,W","0.00",",,W,2400","0.0",",,W","3.1",",,W","-9","H,,S","-5",",,W","-16",",,W","  320",",,W","  300",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-01","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","3.1",",,W","-8","H,,S","1",",,W","-14",",,W","  320",",,W","  310",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-02","11.86",",,W",,,"0.00","T,,W,2400","0.1",",,W","3.1",",,W","-3","H,,S","15",",,W","-10",",,W","  230",",,W","  230",",,W","23.0",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-03","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","3.1",",,W","6","H,,S","11",",,W","-3",",,W","  320",",,W","  320",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-04","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","3.1",",,W","-1","H,,S","2",",,W","-5",",,W","   20",",,W","   30",",,W","8.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-05","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","2.0",",,W","-4","H,,S","3",",,W","-10",",,W","   10",",,W","  320",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-06","9.40",",,W",,,"0.00","T,,W,2400","0.0","T,,W","2.0",",,W","-2","H,,S","14",",,W","-11",",,W","  180",",,W","  180",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-07","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","2.0",",,W","17","H,,S","32",",,W","12",",,W","  190",",,W","  180",",,W","23.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-08","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","2.0",",,W","29","H,,S","37",",,W","24",",,W","  300",",,W","  300",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-09","12.97",",,W",,,"0.00",",,W,2400","0.0",",,W","2.0",",,W","33","H,,S","42",",,W","26",",,W","  160",",,W","  180",",,W","23.0",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-10","11.18",",,W",,,"0.00","T,,W,2400","0.0",",,W","1.2",",,W","36","H,,S","38",",,W","33",",,W","  180",",,W","  180",",,W","21.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-11","17.00",",,W",,,"0.21",",,W,2400","2.4",",,W","0.0","T,,W","22","H,,S","37",",,W","0",",,W","  320",",,W","  320",",,W","29.1",",,W","36.0",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-12","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","2.0",",,W","-1","H,,S","3",",,W","-10",",,W","  330",",,W","  360",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-13","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","2.0",",,W","-3","H,,S","5",",,W","-13",",,W","  320",",,W","  320",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-14","8.05",",,W",,,"0.17",",,W,2400","3.3",",,W","2.0",",,W","2","H,,S","17",",,W","-10",",,W","  310",",,W","  320",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-15","15.43",",,W",,,"0.00","T,,W,2400","0.0","T,,W","5.1",",,W","9","H,,S","14",",,W","1",",,W","  350",",,W","  360",",,W","25.1",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-16","8.05",",,W",,,"0.00","T,,W,2400","0.0","T,,W","3.9",",,W","2","H,,S","8",",,W","-2",",,W","  330",",,W","  340",",,W","14.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-17","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","3.9",",,W","8","H,,S","27",",,W","-1",",,W","  220",",,W","  230",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-18","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","3.9",",,W","29","H,,S","41",",,W","21",",,W","  240",",,W","  260",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-19","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","3.1",",,W","34","H,,S","44",",,W","27",",,W","  230",",,W","  240",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-20","2.68",",,W",,,"0.00",",,W,2400","0.0",",,W","1.2",",,W","35","H,,S","42",",,W","24",",,W","  230",",,W","  250",",,W","8.1",",,W","11.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-21","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","1.2",",,W","36","H,,S","39",",,W","32",",,W","   10",",,W","   30",",,W","13.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-22","18.34",",,W",,,"1.03",",,W,2400","12.4",",,W","1.2",",,W","33","H,,S","35",",,W","26",",,W","   10",",,W","   10",",,W","28.0",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-23","10.07",",,W",,,"0.00","T,,W,2400","0.0","T,,W","11.0",",,W","23","H,,S","28",",,W","18",",,W","  350",",,W","  340",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-24","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","9.1",",,W","20","H,,S","27",",,W","10",",,W","  160",",,W","  180",",,W","12.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-25","10.29",",,W",,,"0.01",",,W,2400","0.1",",,W","9.1",",,W","25","H,,S","28",",,W","24",",,W","  120",",,W","  120",",,W","21.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-26","13.87",",,W",,,"0.00",",,W,2400","0.0",",,W","7.9",",,W","35","H,,S","47",",,W","26",",,W","  310",",,W","  200",",,W","23.9",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-27","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W","3.9",",,W","31","H,,S","34",",,W","20",",,W","  280",",,W","  280",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-28","8.28",",,W",,,"0.00","T,,W,2400","0.0","T,,W","3.1",",,W","20","H,,S","20",",,W","12",",,W","  350",",,W","   30",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-29","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","3.1",",,W","11","H,,S","17",",,W","4",",,W","   10",",,W","   10",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-30","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W","3.1",",,W","11","H,,S","30",",,W","1",",,W","  140",",,W","  140",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-01-31","11.41",",,W",,,"0.13",",,W,2400","2.1",",,W","5.1",",,W","27","H,,S","32",",,W","7",",,W","  340",",,W","  340",",,W","32.0",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W","    1",",,W"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-01","14.09",",,W",,,"0.00",",,W,2400","0.0",",,W","5.1",",,W","7","H,,S","7",",,W","-4",",,W","  320",",,W","  330",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-02","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","3.9",",,W","0","H,,S","12",",,W","-7",",,W","  150",",,W","  130",",,W","12.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-03","9.84",",,W",,,"0.15",",,W,2400","2.5",",,W","3.9",",,W","14","H,,S","19",",,W","9",",,W","   10",",,W","  360",",,W","21.9",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-04","11.63",",,W",,,"0.00","T,,W,2400","0.0","T,,W","5.9",",,W","4","H,,S","9",",,W","-6",",,W","  360",",,W","  350",",,W","23.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-05","6.71",",,W",,,"0.00","T,,W,2400","0.0","T,,W","5.9",",,W","3","H,,S","14",",,W","-4",",,W","  310",",,W","  330",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-06","6.49",",,W",,,"0.00","T,,W,2400","0.0","T,,W","5.1",",,W","3","H,,S","10",",,W","-6",",,W","  240",",,W","  240",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-07","6.93",",,W",,,"0.02",",,W,2400","0.6",",,W","5.1",",,W","8","H,,S","15",",,W","0",",,W","  260",",,W","  280",",,W","14.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-08","6.49",",,W",,,"0.01",",,W,2400","0.1",",,W","5.1",",,W","9","H,,S","17",",,W","4",",,W","   10",",,W","  360",",,W","10.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-09","8.72",",,W",,,"0.00","T,,W,2400","0.0","T,,W","5.1",",,W","8","H,,S","11",",,W","1",",,W","   20",",,W","   20",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-10","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","5.1",",,W","6","H,,S","14",",,W","-1",",,W","  230",",,W","  250",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-11","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","5.1",",,W","6","H,,S","21",",,W","-2",",,W","  310",",,W","  320",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-12","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","5.1",",,W","8","H,,S","13",",,W","-2",",,W","  310",",,W","   20",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-13","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","5.1",",,W","14","H,,S","30",",,W","7",",,W","  200",",,W","  220",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-14","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","5.1",",,W","28","H,,S","43",",,W","17",",,W","  200",",,W","  190",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-15","11.63",",,W",,,"0.00","T,,W,2400","0.0","T,,W","3.9",",,W","34","H,,S","38",",,W","14",",,W","  340",",,W","  330",",,W","25.1",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-16","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W","3.1",",,W","13","H,,S","20",",,W","0",",,W","  320",",,W","  310",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-17","9.40",",,W",,,"0.01",",,W,2400","0.0","T,,W","3.1",",,W","25","H,,S","38",",,W","20",",,W","  280",",,W","  280",",,W","23.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-18","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W","3.1",",,W","28","H,,S","45",",,W","19",",,W","  160",",,W","  140",",,W","28.0",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-19","15.43",",,W",,,"0.13",",,W,2400","0.8",",,W","2.0",",,W","26","H,,S","27",",,W","19",",,W","   20",",,W","   20",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-20","10.96",",,W",,,"0.05",",,W,2400","0.3",",,W","2.0",",,W","20","H,,S","21",",,W","8",",,W","  280",",,W","  300",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-21","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","2.0",",,W","11","H,,S","20",",,W","2",",,W","  300",",,W","  260",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-22","7.38",",,W",,,"0.30",",,W,2400","3.3",",,W","2.0",",,W","17","H,,S","30",",,W","7",",,W","   80",",,W","   50",",,W","16.1",",,W","25.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-23","7.61",",,W",,,"0.15",",,W,2400","2.3",",,W","7.9",",,W","28","H,,S","32",",,W","16",",,W","  280",",,W","  280",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-24","6.26",",,W",,,"0.51",",,W,2400","6.0",",,W","7.1",",,W","18","H,,S","30",",,W","5",",,W","  270",",,W","  260",",,W","25.1",",,W","31.1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-25","12.53",",,W",,,"0.00","T,,W,2400","0.0","T,,W","9.8",",,W","23","H,,S","30",",,W","15",",,W","  270",",,W","  280",",,W","25.1",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-26","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","9.1",",,W","27","H,,S","44",",,W","14",",,W","  170",",,W","  160",",,W","13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-27","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","7.9",",,W","34","H,,S","47",",,W","22",",,W","   50",",,W","   40",",,W","13.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-02-28","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","7.1",",,W","35","H,,S","45",",,W","22",",,W","  330",",,W","  330",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-03-01","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","5.9",",,W","35","H,,S","41",",,W","23",",,W","  310",",,W","  320",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-03-02","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","5.1",",,W","28","H,,S","40",",,W","17",",,W","  160",",,W","  160",",,W","15.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-03-03","16.55",",,W",,,"0.00",",,W,2400","0.0",",,W","5.1",",,W","38","H,,S","45",",,W","33",",,W","  130",",,W","  140",",,W","29.1",",,W","38.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-03-04","18.34",",,W",,,"0.07",",,W,2400","0.0",",,W","3.1",",,W","38","H,,S","42",",,W","33",",,W","  130",",,W","  120",",,W","25.9",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-03-05","20.80",",,W",,,"0.34",",,W,2400","3.6",",,W","1.2",",,W","36","H,,S","38",",,W","28",",,W","  110",",,W","  110",",,W","36.0",",,W","46.1",",,W","    1",",,W","    1",",,W","    1",",,W","    1",",,W",,,"    1",",,W","    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-03-06","13.87",",,W",,,"0.07",",,W,2400","1.1",",,W","5.1",",,W","30","H,,S","34",",,W","22",",,W","   80",",,W","   20",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-03-07","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","5.1",",,W","22","H,,S","29",",,W","12",",,W","  310",",,W","  310",",,W","16.1",",,W","23.0",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-03-08","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","5.1",",,W","21","H,,S","31",",,W","12",",,W","  270",",,W","  270",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-03-09","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W","5.1",",,W","24","H,,S","35",",,W","18",",,W","  190",",,W","  190",",,W","8.9",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2018-03-10","6.93",",,W",,,"0.00","T,,W,2400","0.0","T,,W","3.9",",,W","28","H,,S","35",",,W","23",",,W","  150",",,W","  140",",,W","13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
